[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]
[{1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2} {1 2}]];
N_i = [{1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100} {1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100}];
N_t = [{4 10 23 32 43 54 74 80} {3 10 23 25 27 32 42 43 54 56 59 77 80 81 87 89 99} {3 6 10 23 24 25 27 32 42 44 49 54 56 61 67 71 73 77 81 87 90 95 96 97 98 99} {3 5 10 13 16 23 24 25 31 32 33 42 44 48 49 51 52 54 56 61 67 69 70 71 72 73 77 81 84 85 87 93 94 95 96 97 98 99} {2 3 5 10 13 15 16 23 24 25 28 31 32 33 38 44 48 49 51 52 54 56 63 65 67 69 70 71 73 76 77 81 82 83 84 85 87 93 94 95 96 97} {2 3 5 8 10 13 15 16 18 23 25 26 28 31 32 33 36 37 38 39 44 49 51 52 54 56 58 63 65 70 73 75 76 77 78 81 82 84 85 86 87 88 91 93 94 96 97} {2 3 5 7 8 10 12 14 15 16 25 28 31 32 33 34 36 38 39 40 41 44 47 50 51 53 54 55 57 58 63 64 66 70 75 76 77 78 79 81 82 85 86 87 88 91 93 96 97} {1 3 5 8 9 10 11 12 14 17 19 20 21 22 25 28 29 30 31 33 34 35 38 39 40 41 44 45 46 47 50 51 53 54 57 60 62 63 64 66 68 76 77 78 79 81 86 87 91 92 93 96 97 100} {1 3 5 11 20 22 25 28 30 31 35 38 40 44 45 46 47 50 51 54 60 62 63 64 76 77 78 79 86 87 91 92 93 97 100} {1 28 30 40 46 47 51 54 63 76 77 78 91 93}];
N_it = [[{4 10 23 32 43 54 74 80} {3 10 23 25 27 32 42 43 54 56 59 77 80 81 87 89 99} {3 6 10 23 24 25 27 32 42 44 49 54 56 61 67 71 73 77 81 87 90 95 96 97 98 99} {3 5 10 13 16 23 24 25 31 32 33 42 44 48 49 51 52 54 56 61 67 69 70 71 72 73 77 81 84 85 87 93 94 95 96 97 98 99} {2 3 5 10 13 15 16 23 24 25 28 31 32 33 38 44 48 49 51 52 54 56 63 65 67 69 70 71 73 76 77 81 82 83 84 85 87 93 94 95 96 97} {2 3 5 8 10 13 15 16 18 23 25 26 28 31 32 33 36 37 38 39 44 49 51 52 54 56 58 63 65 70 73 75 76 77 78 81 82 84 85 86 87 88 91 93 94 96 97} {2 3 5 7 8 10 12 14 15 16 25 28 31 32 33 34 36 38 39 40 41 44 47 50 51 53 54 55 57 58 63 64 66 70 75 76 77 78 79 81 82 85 86 87 88 91 93 96 97} {1 3 5 8 9 10 11 12 14 17 19 20 21 22 25 28 29 30 31 33 34 35 38 39 40 41 44 45 46 47 50 51 53 54 57 60 62 63 64 66 68 76 77 78 79 81 86 87 91 92 93 96 97 100} {1 3 5 11 20 22 25 28 30 31 35 38 40 44 45 46 47 50 51 54 60 62 63 64 76 77 78 79 86 87 91 92 93 97 100} {1 28 30 40 46 47 51 54 63 76 77 78 91 93}]
[{4 10 23 32 43 54 74 80} {3 10 23 25 27 32 42 43 54 56 59 77 80 81 87 89 99} {3 6 10 23 24 25 27 32 42 44 49 54 56 61 67 71 73 77 81 87 90 95 96 97 98 99} {3 5 10 13 16 23 24 25 31 32 33 42 44 48 49 51 52 54 56 61 67 69 70 71 72 73 77 81 84 85 87 93 94 95 96 97 98 99} {2 3 5 10 13 15 16 23 24 25 28 31 32 33 38 44 48 49 51 52 54 56 63 65 67 69 70 71 73 76 77 81 82 83 84 85 87 93 94 95 96 97} {2 3 5 8 10 13 15 16 18 23 25 26 28 31 32 33 36 37 38 39 44 49 51 52 54 56 58 63 65 70 73 75 76 77 78 81 82 84 85 86 87 88 91 93 94 96 97} {2 3 5 7 8 10 12 14 15 16 25 28 31 32 33 34 36 38 39 40 41 44 47 50 51 53 54 55 57 58 63 64 66 70 75 76 77 78 79 81 82 85 86 87 88 91 93 96 97} {1 3 5 8 9 10 11 12 14 17 19 20 21 22 25 28 29 30 31 33 34 35 38 39 40 41 44 45 46 47 50 51 53 54 57 60 62 63 64 66 68 76 77 78 79 81 86 87 91 92 93 96 97 100} {1 3 5 11 20 22 25 28 30 31 35 38 40 44 45 46 47 50 51 54 60 62 63 64 76 77 78 79 86 87 91 92 93 97 100} {1 28 30 40 46 47 51 54 63 76 77 78 91 93}]];
T_j = [{8 9 10} {5 6 7} {2 3 4 5 6 7 8 9} {1} {4 5 6 7 8 9} {3} {7} {6 7 8} {8} {1 2 3 4 5 6 7 8} {8 9} {7 8} {4 5 6} {7 8} {5 6 7} {4 5 6 7} {8} {6} {8} {8 9} {8} {8 9} {1 2 3 4 5 6} {3 4 5} {2 3 4 5 6 7 8 9} {6} {2 3} {5 6 7 8 9 10} {8} {8 9 10} {4 5 6 7 8 9} {1 2 3 4 5 6 7} {4 5 6 7 8} {7 8} {8 9} {6 7} {6} {5 6 7 8 9} {6 7 8} {7 8 9 10} {7 8} {2 3 4} {1 2} {3 4 5 6 7 8 9} {8 9} {8 9 10} {7 8 9 10} {4 5} {3 4 5 6} {7 8 9} {4 5 6 7 8 9 10} {4 5 6} {7 8} {1 2 3 4 5 6 7 8 9 10} {7} {2 3 4 5 6} {7 8} {6 7} {2} {8 9} {3 4} {8 9} {5 6 7 8 9 10} {7 8 9} {5 6} {7 8} {3 4 5} {8} {4 5} {4 5 6 7} {3 4 5} {4} {3 4 5 6} {1} {6 7} {5 6 7 8 9 10} {2 3 4 5 6 7 8 9 10} {6 7 8 9 10} {7 8 9} {1 2} {2 3 4 5 6 7 8} {5 6 7} {5} {4 5 6} {4 5 6 7} {6 7 8 9} {2 3 4 5 6 7 8 9} {6 7} {2} {3} {6 7 8 9 10} {8 9} {4 5 6 7 8 9 10} {4 5 6} {3 4 5} {3 4 5 6 7 8} {3 4 5 6 7 8 9} {3 4} {2 3 4} {8 9}];
T_i = [{1 2 3 4 5 6 7 8 9 10} {1 2 3 4 5 6 7 8 9 10}];
T_ji = [[{8 9 10} {8 9 10}]
[{5 6 7} {5 6 7}]
[{2 3 4 5 6 7 8 9} {2 3 4 5 6 7 8 9}]
[{1} {1}]
[{4 5 6 7 8 9} {4 5 6 7 8 9}]
[{3} {3}]
[{7} {7}]
[{6 7 8} {6 7 8}]
[{8} {8}]
[{1 2 3 4 5 6 7 8} {1 2 3 4 5 6 7 8}]
[{8 9} {8 9}]
[{7 8} {7 8}]
[{4 5 6} {4 5 6}]
[{7 8} {7 8}]
[{5 6 7} {5 6 7}]
[{4 5 6 7} {4 5 6 7}]
[{8} {8}]
[{6} {6}]
[{8} {8}]
[{8 9} {8 9}]
[{8} {8}]
[{8 9} {8 9}]
[{1 2 3 4 5 6} {1 2 3 4 5 6}]
[{3 4 5} {3 4 5}]
[{2 3 4 5 6 7 8 9} {2 3 4 5 6 7 8 9}]
[{6} {6}]
[{2 3} {2 3}]
[{5 6 7 8 9 10} {5 6 7 8 9 10}]
[{8} {8}]
[{8 9 10} {8 9 10}]
[{4 5 6 7 8 9} {4 5 6 7 8 9}]
[{1 2 3 4 5 6 7} {1 2 3 4 5 6 7}]
[{4 5 6 7 8} {4 5 6 7 8}]
[{7 8} {7 8}]
[{8 9} {8 9}]
[{6 7} {6 7}]
[{6} {6}]
[{5 6 7 8 9} {5 6 7 8 9}]
[{6 7 8} {6 7 8}]
[{7 8 9 10} {7 8 9 10}]
[{7 8} {7 8}]
[{2 3 4} {2 3 4}]
[{1 2} {1 2}]
[{3 4 5 6 7 8 9} {3 4 5 6 7 8 9}]
[{8 9} {8 9}]
[{8 9 10} {8 9 10}]
[{7 8 9 10} {7 8 9 10}]
[{4 5} {4 5}]
[{3 4 5 6} {3 4 5 6}]
[{7 8 9} {7 8 9}]
[{4 5 6 7 8 9 10} {4 5 6 7 8 9 10}]
[{4 5 6} {4 5 6}]
[{7 8} {7 8}]
[{1 2 3 4 5 6 7 8 9 10} {1 2 3 4 5 6 7 8 9 10}]
[{7} {7}]
[{2 3 4 5 6} {2 3 4 5 6}]
[{7 8} {7 8}]
[{6 7} {6 7}]
[{2} {2}]
[{8 9} {8 9}]
[{3 4} {3 4}]
[{8 9} {8 9}]
[{5 6 7 8 9 10} {5 6 7 8 9 10}]
[{7 8 9} {7 8 9}]
[{5 6} {5 6}]
[{7 8} {7 8}]
[{3 4 5} {3 4 5}]
[{8} {8}]
[{4 5} {4 5}]
[{4 5 6 7} {4 5 6 7}]
[{3 4 5} {3 4 5}]
[{4} {4}]
[{3 4 5 6} {3 4 5 6}]
[{1} {1}]
[{6 7} {6 7}]
[{5 6 7 8 9 10} {5 6 7 8 9 10}]
[{2 3 4 5 6 7 8 9 10} {2 3 4 5 6 7 8 9 10}]
[{6 7 8 9 10} {6 7 8 9 10}]
[{7 8 9} {7 8 9}]
[{1 2} {1 2}]
[{2 3 4 5 6 7 8} {2 3 4 5 6 7 8}]
[{5 6 7} {5 6 7}]
[{5} {5}]
[{4 5 6} {4 5 6}]
[{4 5 6 7} {4 5 6 7}]
[{6 7 8 9} {6 7 8 9}]
[{2 3 4 5 6 7 8 9} {2 3 4 5 6 7 8 9}]
[{6 7} {6 7}]
[{2} {2}]
[{3} {3}]
[{6 7 8 9 10} {6 7 8 9 10}]
[{8 9} {8 9}]
[{4 5 6 7 8 9 10} {4 5 6 7 8 9 10}]
[{4 5 6} {4 5 6}]
[{3 4 5} {3 4 5}]
[{3 4 5 6 7 8} {3 4 5 6 7 8}]
[{3 4 5 6 7 8 9} {3 4 5 6 7 8 9}]
[{3 4} {3 4}]
[{2 3 4} {2 3 4}]
[{8 9} {8 9}]];
c_jit = [[[590 490 590 590 490 590 490 490 590 490]
[440 340 440 440 340 440 340 340 440 340]]
[[820 720 820 820 720 820 720 720 820 720]
[670 570 670 670 570 670 570 570 670 570]]
[[1580 1480 1580 1580 1480 1580 1480 1480 1580 1480]
[1430 1330 1430 1430 1330 1430 1330 1330 1430 1330]]
[[735 635 735 735 635 735 635 635 735 635]
[585 485 585 585 485 585 485 485 585 485]]
[[1630 1530 1630 1630 1530 1630 1530 1530 1630 1530]
[1480 1380 1480 1480 1380 1480 1380 1380 1480 1380]]
[[845 745 845 845 745 845 745 745 845 745]
[695 595 695 695 595 695 595 595 695 595]]
[[1035 935 1035 1035 935 1035 935 935 1035 935]
[885 785 885 885 785 885 785 785 885 785]]
[[1005 905 1005 1005 905 1005 905 905 1005 905]
[855 755 855 855 755 855 755 755 855 755]]
[[1370 1270 1370 1370 1270 1370 1270 1270 1370 1270]
[1220 1120 1220 1220 1120 1220 1120 1120 1220 1120]]
[[730 630 730 730 630 730 630 630 730 630]
[580 480 580 580 480 580 480 480 580 480]]
[[1645 1545 1645 1645 1545 1645 1545 1545 1645 1545]
[1495 1395 1495 1495 1395 1495 1395 1395 1495 1395]]
[[1260 1160 1260 1260 1160 1260 1160 1160 1260 1160]
[1110 1010 1110 1110 1010 1110 1010 1010 1110 1010]]
[[410 310 410 410 310 410 310 310 410 310]
[260 160 260 260 160 260 160 160 260 160]]
[[305 205 305 305 205 305 205 205 305 205]
[155 55 155 155 55 155 55 55 155 55]]
[[955 855 955 955 855 955 855 855 955 855]
[805 705 805 805 705 805 705 705 805 705]]
[[1735 1635 1735 1735 1635 1735 1635 1635 1735 1635]
[1585 1485 1585 1585 1485 1585 1485 1485 1585 1485]]
[[1495 1395 1495 1495 1395 1495 1395 1395 1495 1395]
[1345 1245 1345 1345 1245 1345 1245 1245 1345 1245]]
[[2175 2075 2175 2175 2075 2175 2075 2075 2175 2075]
[2025 1925 2025 2025 1925 2025 1925 1925 2025 1925]]
[[345 245 345 345 245 345 245 245 345 245]
[195 95 195 195 95 195 95 95 195 95]]
[[1280 1180 1280 1280 1180 1280 1180 1180 1280 1180]
[1130 1030 1130 1130 1030 1130 1030 1030 1130 1030]]
[[410 310 410 410 310 410 310 310 410 310]
[260 160 260 260 160 260 160 160 260 160]]
[[1010 910 1010 1010 910 1010 910 910 1010 910]
[860 760 860 860 760 860 760 760 860 760]]
[[1490 1390 1490 1490 1390 1490 1390 1390 1490 1390]
[1340 1240 1340 1340 1240 1340 1240 1240 1340 1240]]
[[440 340 440 440 340 440 340 340 440 340]
[290 190 290 290 190 290 190 190 290 190]]
[[2155 2055 2155 2155 2055 2155 2055 2055 2155 2055]
[2005 1905 2005 2005 1905 2005 1905 1905 2005 1905]]
[[1800 1700 1800 1800 1700 1800 1700 1700 1800 1700]
[1650 1550 1650 1650 1550 1650 1550 1550 1650 1550]]
[[1725 1625 1725 1725 1625 1725 1625 1625 1725 1625]
[1575 1475 1575 1575 1475 1575 1475 1475 1575 1475]]
[[2120 2020 2120 2120 2020 2120 2020 2020 2120 2020]
[1970 1870 1970 1970 1870 1970 1870 1870 1970 1870]]
[[1105 1005 1105 1105 1005 1105 1005 1005 1105 1005]
[955 855 955 955 855 955 855 855 955 855]]
[[1970 1870 1970 1970 1870 1970 1870 1870 1970 1870]
[1820 1720 1820 1820 1720 1820 1720 1720 1820 1720]]
[[1600 1500 1600 1600 1500 1600 1500 1500 1600 1500]
[1450 1350 1450 1450 1350 1450 1350 1350 1450 1350]]
[[460 360 460 460 360 460 360 360 460 360]
[310 210 310 310 210 310 210 210 310 210]]
[[690 590 690 690 590 690 590 590 690 590]
[540 440 540 540 440 540 440 440 540 440]]
[[2000 1900 2000 2000 1900 2000 1900 1900 2000 1900]
[1850 1750 1850 1850 1750 1850 1750 1750 1850 1750]]
[[690 590 690 690 590 690 590 590 690 590]
[540 440 540 540 440 540 440 440 540 440]]
[[765 665 765 765 665 765 665 665 765 665]
[615 515 615 615 515 615 515 515 615 515]]
[[610 510 610 610 510 610 510 510 610 510]
[460 360 460 460 360 460 360 360 460 360]]
